date,holiday_flag,promo_flag,order_volume,delivery_count,inventory_level,lead_time_avg,warehouse_utilization,vehicle_availability,fuel_price_index,economic_index,temperature,rainfall_mm,lag_1_order,lag_7_order,lag_30_order,rolling_mean_7,rolling_std_7,month,day_of_week,quarter
2020-11-09,0,1,432,409,10399.182178497424,2.5386114713954906,0.5945002563575845,23,85.53609699056301,57.584441310676894,10.953441656282704,6.82632192190224,413.0,420.0,440.0,408.85714285714283,11.781745363464905,11,0,4
2020-11-10,0,0,405,394,10350.11201565044,2.717610369816926,0.8103054858671663,26,85.56721396501962,57.60936641501523,10.731847252060348,5.6049457671545975,432.0,411.0,470.0,408.0,11.81806526749061,11,1,4
2020-11-11,0,0,403,396,10425.537017875873,2.1264625761902627,0.7885967360689989,31,85.573195345315,56.96515070729675,9.539685066251039,8.091170557155982,405.0,398.0,448.0,408.7142857142857,11.250396818398507,11,2,4
2020-11-12,0,0,412,392,10469.421075270522,3.010164182072157,0.6883573240333967,37,85.56156437217096,57.240141470772016,7.9627086052288645,8.613089206303862,403.0,400.0,402.0,410.42857142857144,10.596495377516113,11,3,4
2020-11-13,0,0,381,359,10008.472679400336,2.233115986912018,0.9018483001903588,24,85.63245816867592,56.81125711537713,8.115019316702638,2.4672924588317637,412.0,408.0,415.0,406.57142857142856,15.436505896274346,11,4,4
2020-11-14,0,0,417,397,9785.893217395367,2.7717843155667317,0.5582150408055047,29,85.6293593509084,57.887972024412456,9.695473491662451,3.9602225193425284,381.0,400.0,429.0,409.0,15.567059238447593,11,5,4
2020-11-15,1,0,426,415,9769.873776358188,1.8225745049211008,0.6623778251037756,31,85.66773838290867,58.814876901863414,10.174460486368474,2.3244805621421136,417.0,413.0,407.0,410.85714285714283,16.84664725722987,11,6,4
2020-11-16,0,0,408,400,9903.946503737485,2.321719981851806,0.8907957099308452,27,85.6544984790927,59.17733535767675,9.417158701132934,8.376235064609862,426.0,432.0,434.0,407.42857142857144,14.033972386761388,11,0,4
2020-11-17,0,0,404,392,9354.914548462499,2.2923937451423315,0.668746112178193,38,85.67791526191236,59.99393938053862,9.38859494042976,3.929261646194349,408.0,405.0,479.0,407.2857142857143,14.06786273407449,11,1,4
2020-11-18,0,0,371,354,9314.383554592534,2.5608782000162202,0.6433335485264131,34,85.70853977866436,60.03281419061265,9.353763667585032,6.16046009186973,404.0,403.0,411.0,402.7142857142857,19.746006226696885,11,2,4
2020-11-19,0,0,398,381,9350.145747062272,1.9018307664880751,0.7476615516745615,20,85.71542001369336,60.492076687237656,10.139578382576698,6.103037379543356,371.0,412.0,422.0,400.7142857142857,19.353847900906285,11,3,4
2020-11-20,0,1,409,388,9562.548744191325,2.9061839232165516,0.8548066474705991,22,85.63772207724436,61.378708864418904,7.413040301952451,2.870837140861111,398.0,381.0,447.0,404.7142857142857,17.394580436774636,11,4,4
2020-11-21,0,0,387,366,9735.763140250685,2.104893122474596,0.5881643015249937,37,85.63832440845262,61.52600807349549,9.057613677819546,11.91686799711287,409.0,417.0,452.0,400.42857142857144,17.55806692906994,11,5,4
2020-11-22,1,0,419,410,9881.405969952884,2.7478529408348145,0.8989176625689224,37,85.6789295900287,61.372895770586915,9.73571196403223,3.157642401087596,387.0,426.0,433.0,399.42857142857144,15.988090805941493,11,6,4
2020-11-23,0,0,383,373,9681.420843277403,2.9244969725417307,0.8441769660370307,21,85.69633645751861,60.350122595680645,12.04823072905336,5.269463051355121,419.0,408.0,429.0,395.85714285714283,16.53711554280753,11,0,4
2020-11-24,0,0,398,375,9204.420308996574,2.5866277387381187,0.6170625945540743,24,85.71104914040117,60.30024248024775,9.735760164058425,5.635603976678778,383.0,404.0,437.0,395.0,16.19670748434099,11,1,4
2020-11-25,0,0,393,376,9106.157119731226,2.8372364894107798,0.8134429456433203,20,85.65421466158058,60.79429639098514,11.044032247935807,12.588650015042823,398.0,371.0,423.0,398.14285714285717,12.469009201864074,11,2,4
2020-11-26,0,0,382,364,9356.565076033365,2.726604437101008,0.6924347273758962,29,85.6304396442483,61.36167644752572,11.216448045413276,4.122784701125449,393.0,398.0,426.0,395.85714285714283,13.885586909075878,11,3,4
2020-11-27,0,0,354,346,9704.928707914472,2.2977417160128106,0.698849030888238,39,85.6440144460763,61.66429548695676,12.621182606518301,7.124432163829652,382.0,409.0,411.0,388.0,19.595917942264375,11,4,4
2020-11-28,0,0,389,378,9882.56598348892,2.9324019546469913,0.8398173342023806,29,85.65755709421026,61.33951602997942,12.699788453689134,2.9738585896584766,354.0,387.0,403.0,388.2857142857143,19.593487742224998,11,5,4
2020-11-29,1,0,427,415,9989.901189189353,2.2125819178397395,0.906230378952871,24,85.69764109795466,60.153423088610865,11.23859786468348,1.094944014238413,389.0,419.0,390.0,389.42857142857144,21.793402234445693,11,6,4
2020-11-30,0,0,420,403,10084.811101285843,2.599698084852124,0.5968626729534618,37,85.69286049503484,59.856294029808026,10.86178455628682,5.943770219427236,427.0,383.0,380.0,394.7142857142857,24.315388033878214,11,0,4
2020-12-01,0,0,397,387,9945.781414595647,2.8435568347981555,0.7056331876451633,34,85.70625268989507,59.67368710717565,10.762355641279855,7.137763568375786,420.0,398.0,425.0,394.57142857142856,24.295796226625022,12,1,4
2020-12-02,0,0,343,333,9913.266341207243,2.3305382737375107,0.7279483949911923,39,85.7067930398788,59.48592972686164,11.398057754317847,4.356421245570511,397.0,393.0,420.0,387.42857142857144,31.202869220938705,12,2,4
2020-12-03,0,0,378,371,10330.533722663826,2.223874650664395,0.6892353722733492,27,85.67422392957425,59.8570635410484,11.29662533054277,7.45236084528497,343.0,382.0,411.0,386.85714285714283,31.355108948029702,12,3,4
2020-12-04,0,0,409,402,10094.894221215856,2.4430844142419517,0.6843799757750033,36,85.59978281564813,61.048469387657306,12.61366731239622,7.22490247566597,378.0,354.0,398.0,394.7142857142857,28.511484736939504,12,4,4
2020-12-05,0,0,387,370,10498.588918893318,2.945148892088815,0.5693394069977907,31,85.61400613548841,61.12258690876196,12.587215974672151,2.689767044224462,409.0,389.0,400.0,394.42857142857144,28.588209357804942,12,5,4
2020-12-06,1,0,416,410,10418.081880270303,3.101890468403931,0.8036492896081706,31,85.61974639336604,60.992547835268084,12.92817901193093,9.993237967955551,387.0,427.0,408.0,392.85714285714283,26.742155057938497,12,6,4
2020-12-07,0,0,391,371,10749.439907544074,2.563116778003846,0.7113993343344168,20,85.59934661697673,60.83701474746562,13.865937494196343,5.28428814124019,416.0,420.0,400.0,388.7142857142857,23.935429010250076,12,0,4
2020-12-08,0,0,364,354,10397.736155169689,2.726052687453113,0.6220737069782529,23,85.5459139061117,60.911645607610254,14.728587519703837,1.1238629138880771,391.0,397.0,413.0,384.0,25.24546163834761,12,1,4
2020-12-09,0,0,383,371,10544.212205460852,3.06458307113448,0.8519323958517653,27,85.5666953100872,60.414669351401216,12.782617826317166,4.395013120459944,364.0,343.0,432.0,389.7142857142857,17.8672352432618,12,2,4
2020-12-10,0,0,370,358,10360.019671473947,1.9379655919781194,0.8469474768161024,20,85.55791994763875,60.48678848664885,14.093746252888277,2.267831423513032,383.0,378.0,405.0,388.57142857142856,18.963624327090177,12,3,4
2020-12-11,0,0,374,364,10006.202873492899,2.124910009012631,0.7299649023928907,34,85.57629681347689,60.75727588844793,12.495217004406358,3.3190954283967047,370.0,409.0,403.0,383.57142857142856,17.212951934100712,12,4,4
2020-12-12,0,0,389,371,10060.836384095635,2.7924600087522156,0.6604267446246714,37,85.63781041498048,60.88308752659262,14.483448956745097,3.205380394016476,374.0,387.0,412.0,383.85714285714283,17.29574679344043,12,5,4
2020-12-13,1,0,393,386,10313.204331244628,2.9532422466772195,0.7860943085446874,20,85.56714319592993,61.15761268699549,14.480854706801802,1.064628650386397,389.0,416.0,381.0,380.57142857142856,11.326328367377245,12,6,4
2020-12-14,0,0,398,384,10101.968971596252,2.9998406396628092,0.6566162902376391,30,85.54405636924275,61.41786125260461,14.564077369794015,6.1620026929527985,393.0,391.0,417.0,381.57142857142856,12.634043201564182,12,0,4
2020-12-15,0,0,367,360,9727.214981481653,2.381150047596906,0.6373229342197735,21,85.53714697400346,60.35472324325674,13.61508703469954,0.8581960367118042,398.0,364.0,426.0,382.0,11.97218999737629,12,1,4
2020-12-16,0,0,380,364,9704.253790397914,1.9250758632086136,0.8202904219897409,20,85.5851562377503,60.73684533829399,12.849647806960162,3.1577053440690284,367.0,383.0,408.0,381.57142857142856,11.984116472188939,12,2,4
2020-12-17,0,0,350,329,9682.394958203618,2.412894068219468,0.5649203386967518,31,85.53115493811649,60.33423643089652,12.128925696162831,7.732359387439513,380.0,370.0,404.0,378.7142857142857,16.670475755199625,12,3,4
2020-12-18,0,0,389,380,9819.474865092245,2.1230284262898755,0.5850643342827998,35,85.59503835196395,59.676732933094144,13.906163374598176,5.953431050129202,350.0,374.0,371.0,380.85714285714283,16.92560753639678,12,4,4
2020-12-19,0,0,402,378,10056.873507933366,2.207675036995274,0.5525116243887283,29,85.59952159671563,59.014061836381146,15.946795081434797,5.930086454071043,389.0,389.0,398.0,382.7142857142857,18.598515045688643,12,5,4
2020-12-20,1,0,402,389,10042.019712615242,2.8811745795725083,0.6065889789959077,37,85.59635357487842,59.27418680266466,13.889419470060753,3.7458980110839004,402.0,393.0,409.0,384.0,19.706175005141933,12,6,4
2020-12-21,0,0,357,333,10505.895541313806,1.9057379204362417,0.57552630322287,34,85.5898176026922,59.14064184632975,15.358477097462563,4.623962877506608,402.0,398.0,387.0,378.14285714285717,20.907961573113546,12,0,4
2020-12-22,0,0,383,372,10561.95422744763,2.958613704472983,0.9184468760785699,36,85.57542092263026,58.131460575938505,15.585154160926745,2.3924939548475237,357.0,367.0,419.0,380.42857142857144,20.35400978396283,12,1,4
2020-12-23,0,0,405,397,10475.347600945905,2.3987367201538365,0.6568596888830132,29,85.61000877568614,58.41828326505387,14.389028386189986,4.407074898890132,383.0,380.0,383.0,384.0,22.360679774996722,12,2,4
2020-12-24,0,1,368,351,10072.455761170198,2.6344895035408333,0.6052291646876216,22,85.57474759080141,57.55451838657458,16.46701349189188,1.6414682685751583,405.0,350.0,398.0,386.57142857142856,18.500965225783947,12,3,4
2020-12-25,0,0,360,343,10006.790881091158,1.9255131237299508,0.6391686154584897,35,85.58614625879567,57.6384112016855,11.555819220241842,2.521475933257949,368.0,389.0,393.0,382.42857142857144,20.95119044236688,12,4,4
2020-12-26,0,0,373,359,9922.694144738372,2.2723027097001918,0.8963664614698499,25,85.57346826382732,57.781510557089334,13.738544683524932,5.953088594199886,360.0,402.0,382.0,378.2857142857143,19.232908305940065,12,5,4
2020-12-27,1,0,402,380,10162.770343808741,1.9255812866207842,0.7424592825190265,22,85.54831786002636,58.31285680610636,14.267495302968182,6.072677298476621,373.0,402.0,354.0,378.2857142857143,19.232908305940065,12,6,4
2020-12-28,0,0,368,347,10278.391249825454,3.1461612120335536,0.6849826956339071,28,85.63365504082394,59.38186767798647,14.543736650904957,7.51313118215721,402.0,357.0,389.0,379.85714285714283,17.58245879115877,12,0,4
2020-12-29,0,0,346,322,9983.5489694173,2.9301663090567507,0.8731548394264113,30,85.64748371507079,58.56306188244615,16.092737658429154,2.1415126978844503,368.0,383.0,427.0,374.57142857142856,21.58593016185102,12,1,4
2020-12-30,0,1,410,386,10026.61256602006,2.4434858560990445,0.6961464001031421,32,85.66772147804461,58.531577568808316,16.19973678721803,5.298933359589994,346.0,405.0,420.0,375.2857142857143,22.808728487971997,12,2,4
2020-12-31,0,0,391,374,10194.495358952321,2.11304356765314,0.6739531708843475,37,85.70526811180667,58.365776391781786,16.48754615527939,0.3131463829644532,410.0,368.0,397.0,378.57142857142856,23.236875455885155,12,3,4
2021-01-01,0,1,371,350,10576.50319879928,3.1068371473497933,0.6266945333434022,23,85.65836356361118,58.626026203358364,16.893672750238025,4.275878349344122,391.0,360.0,343.0,380.14285714285717,22.11657426327136,1,4,1
2021-01-02,0,1,429,421,10798.379190652795,2.2824352340177607,0.6897848248464823,27,85.71618919661219,58.75542746591854,15.202372958157218,0.7885595091080584,371.0,373.0,378.0,388.14285714285717,28.351534769911144,1,5,1
2021-01-03,1,0,454,449,10988.590854230664,2.0253782043623247,0.6671732117262626,32,85.63339360972186,58.54389972027656,15.045271051258164,0.9487962033356769,429.0,402.0,409.0,395.57142857142856,37.81911837002135,1,6,1
2021-01-04,0,0,376,371,11003.612352884456,2.588430143835537,0.8006024649403123,29,85.60802431819059,58.27935840711005,17.147664529884267,8.500882634065697,454.0,368.0,387.0,396.7142857142857,36.95814878893065,1,0,1
2021-01-05,0,0,412,393,11100.690354240318,3.121283768482743,0.6571456007281691,21,85.59287627297569,57.60948789399962,16.081169861021976,9.524285862981444,376.0,346.0,416.0,406.14285714285717,29.537707942157326,1,1,1
2021-01-06,0,0,382,365,11413.066579416858,1.8053624067004517,0.7635639061763477,27,85.6120731440197,58.202204843443525,15.118568656417882,8.184359467591124,412.0,410.0,391.0,402.14285714285717,30.797340639674974,1,2,1
2021-01-07,0,0,397,376,11079.872230046945,2.1333747805555983,0.5743801010618299,25,85.61929084680239,58.47772735240325,18.334719113274815,0.7214414657774282,382.0,391.0,364.0,403.0,30.517754395324047,1,3,1
2021-01-08,0,0,380,368,10992.512398242707,3.113826696574571,0.6207769879777103,35,85.61378596035934,59.02838827108033,19.009426319147465,1.6094549494360524,397.0,371.0,383.0,404.2857142857143,29.101628165873322,1,4,1
2021-01-09,0,0,436,414,10799.370211053647,2.039520353600027,0.7007399504961991,37,85.61339004798661,58.84215058919502,19.37027979199786,0.6368166886005429,380.0,429.0,370.0,405.2857142857143,30.192241198218788,1,5,1
2021-01-10,1,0,427,410,10894.158490735179,1.9585408322957478,0.8966712239462173,36,85.58111528821037,58.448049307978366,17.892617100294096,9.714440527695592,436.0,454.0,374.0,401.42857142857144,24.026770783559282,1,6,1
2021-01-11,0,0,401,383,11201.714034647875,2.5982621021197265,0.6895832347148073,25,85.53170661919239,57.801060268000825,18.585939622213868,4.1548924840262975,427.0,376.0,389.0,405.0,21.32291412229241,1,0,1
2021-01-12,0,0,387,375,11052.470462967607,3.006581352612762,0.7957074248439386,32,85.55568150272948,58.01641081824522,19.645322129566356,2.0586818486096794,401.0,412.0,393.0,401.42857142857144,22.03676581576869,1,1,1
2021-01-13,0,0,434,422,10454.894371100247,2.4679537447714965,0.6443822722959174,33,85.57857380444318,57.39253488352828,17.398440056815375,4.637193259299984,387.0,382.0,398.0,408.85714285714283,23.133154932755158,1,2,1
2021-01-14,0,0,436,417,10351.839184844128,3.192389959358335,0.5970024231100958,29,85.63086211882336,58.50173272490821,19.667564264821852,6.055013839425838,434.0,397.0,367.0,414.42857142857144,24.4598796866567,1,3,1
2021-01-15,0,0,433,416,10580.20761784848,2.75084037935319,0.5716585420296186,30,85.60479155462846,57.71714717625215,18.831745579793576,2.599490852230768,436.0,380.0,380.0,422.0,19.782146833277544,1,4,1
2021-01-16,0,0,422,411,10714.615093585951,1.9037048700946269,0.663002994460818,32,85.6276544565684,57.88134324777965,19.764103898026665,1.2591073325088544,433.0,436.0,350.0,420.0,18.81488772222721,1,5,1
2021-01-17,1,0,429,420,10821.661655538595,3.1899649843547655,0.608334579914856,31,85.61829213453235,58.82145607210792,19.057155902643697,2.433325173421874,422.0,427.0,389.0,420.2857142857143,18.953577373100618,1,6,1
2021-01-18,0,0,422,401,10751.663330069974,2.371051931492267,0.614383865765966,28,85.65757780904374,59.18090992766621,20.55531507361837,2.0779588560957496,429.0,401.0,402.0,423.2857142857143,16.948100048032433,1,0,1
2021-01-19,0,0,408,388,10431.905646015028,2.202363547383676,0.8314809441031716,23,85.69130258067412,59.28631415516127,19.433720563554783,0.25068668461781285,422.0,387.0,402.0,426.2857142857143,9.8101016935668,1,1,1
2021-01-20,0,0,433,427,10560.729226421145,2.58103085700904,0.5558600862496035,26,85.69827249084852,58.705223966984136,17.550078463431046,5.247906658230866,408.0,434.0,357.0,426.14285714285717,9.685531674077085,1,2,1
2021-01-21,0,0,430,408,10352.158773912488,2.22603062854921,0.7563897465221108,21,85.68706799567855,57.87616245384351,21.238156906932097,0.2864111156092779,433.0,436.0,383.0,425.2857142857143,8.901578244228407,1,3,1
2021-01-22,0,0,400,379,10898.182957257603,1.9210405099682133,0.690400710819582,26,85.71877875757262,58.33819251919406,18.523384169483037,7.392130972364733,430.0,433.0,405.0,420.57142857142856,12.245504520124847,1,4,1
2021-01-23,0,0,430,419,11040.809759346232,1.8019996803108476,0.7374234999661625,28,85.7401266068401,59.241880863659034,21.32820580404204,2.9887889132967738,400.0,422.0,368.0,421.7142857142857,12.763414978162425,1,5,1
2021-01-24,1,0,461,444,10895.647683707743,2.4294166940883675,0.7582471877694031,24,85.71754007357124,58.97857086937213,19.879852583310306,4.259611302367263,430.0,429.0,360.0,426.2857142857143,19.669894811736764,1,6,1
2021-01-25,0,1,380,358,10742.801371860587,2.9716087911172293,0.665946046949193,34,85.67372271734642,58.29513396480232,21.562413063115404,11.63172702860567,461.0,422.0,373.0,420.2857142857143,26.43680695365419,1,0,1
2021-01-26,0,0,430,412,10719.565320207188,2.6012412598821073,0.6591902782681855,37,85.66420113162393,56.8202323064729,21.675380516867442,1.2897906383275566,380.0,408.0,402.0,423.42857142857144,26.037518717274178,1,1,1
2021-01-27,0,0,409,387,10659.68983970175,3.1988902185208175,0.8213586842539151,23,85.71420978753041,56.23177340027539,20.99164537840421,4.554560035360799,430.0,433.0,368.0,420.0,26.14702022538482,1,2,1
2021-01-28,0,0,401,384,10938.89828358424,2.20158530390608,0.8723724856048283,38,85.7520438637686,56.16357929477596,21.24684420488034,6.710269708859151,409.0,430.0,346.0,415.85714285714283,26.59215781283772,1,3,1
2021-01-29,0,0,403,388,10985.50232602025,2.1926370906640775,0.6212552040096554,39,85.71533705726948,57.123053239278,21.3041518064187,7.375517269044695,401.0,400.0,410.0,416.2857142857143,26.316751862101793,1,4,1
2021-01-30,0,1,432,412,10802.59439129312,2.023649244327522,0.5861189413980051,26,85.67680106254478,57.526933454617776,18.540026474554313,0.2934774266997038,403.0,430.0,391.0,416.57142857142856,26.5006738458803,1,5,1
2021-01-31,1,0,463,442,11275.204562582065,2.0296890235714695,0.8821844483650496,27,85.7188656295842,57.70998469744183,21.25740989781162,0.7314513246680074,432.0,461.0,371.0,416.85714285714283,27.064297339413802,1,6,1
2021-02-01,0,0,396,384,11287.53164546212,2.199261234414067,0.6794613215495375,36,85.68138964472719,57.46991290066115,19.934068704245302,1.203991442066802,463.0,380.0,429.0,419.14285714285717,23.92647467714801,2,0,1
2021-02-02,0,0,425,402,11479.741564454345,2.9099760633829383,0.7539874345452413,32,85.69819639040738,57.120013470307576,21.63579312677297,7.0647144233489065,396.0,430.0,454.0,418.42857142857144,23.621015663014877,2,1,1
2021-02-03,0,0,432,408,11327.684937593156,3.0680595068910272,0.6830309634724013,30,85.67786604030128,57.963402028812354,20.214907479268145,1.1023508301203981,425.0,409.0,376.0,421.7142857142857,23.690464225888736,2,2,1
2021-02-04,0,0,456,437,11418.463844529288,3.165122037590754,0.5965468644480391,20,85.7312285228105,58.08384515326739,20.31956997624091,13.72026889416313,432.0,401.0,412.0,429.57142857142856,24.771335200571635,2,3,1
2021-02-05,0,1,418,405,11496.241342315087,2.1252055157350336,0.7680527086306594,21,85.70580450443894,56.822284738114774,23.821468193685124,2.668802870271146,456.0,403.0,382.0,431.7142857142857,22.647400775912395,2,4,1
2021-02-06,0,0,417,393,11023.829019291046,3.0338165638597285,0.7443021151547631,36,85.74353543493574,56.41816094937643,23.331836071915014,7.308923834791606,418.0,432.0,397.0,429.57142857142856,23.315639549861796,2,5,1
2021-02-07,1,0,463,449,11527.647796906207,2.2595571249882718,0.625107616900743,24,85.74963577051973,55.90323133031346,22.195355961737494,6.026199289522034,417.0,463.0,380.0,429.57142857142856,23.315639549861796,2,6,1
2021-02-08,0,0,445,429,11850.308912136843,1.9579767623236382,0.7171915465213429,25,85.75795820070947,55.575472924806974,22.572710570964137,1.8177633987098114,463.0,396.0,436.0,436.57142857142856,18.392545073636672,2,0,1
2021-02-09,0,0,419,395,11751.010083100347,3.018034895728232,0.844870576485789,26,85.69293801752487,55.91321932097803,22.202941506914566,0.9348549301023166,445.0,425.0,427.0,435.7142857142857,19.146055169968296,2,1,1
2021-02-10,0,0,446,441,11475.442647986383,2.690547888501066,0.7684576581499198,34,85.62024187686907,55.84875239190148,23.332494842633054,3.659819642832768,419.0,432.0,401.0,437.7142857142857,19.422618135517656,2,2,1
2021-02-11,0,0,390,366,11562.333051437272,2.0306232545134866,0.5858594110147881,38,85.61296320084026,55.80263314769928,21.984289145365793,4.550493656036365,446.0,456.0,387.0,428.2857142857143,24.438455254744017,2,3,1
2021-02-12,0,1,417,404,11584.00747629087,2.401763760518204,0.75276795397478,35,85.621111100933,56.590717044494426,24.13362182682763,0.862930240632636,390.0,418.0,434.0,428.14285714285717,24.51141619347103,2,4,1
2021-02-13,0,0,431,412,11672.924713431677,2.2021607728278947,0.8100131707371472,32,85.58397957261765,56.17284039062241,22.781635923015774,2.831694329753279,417.0,417.0,436.0,430.14285714285717,24.016859157882344,2,5,1
2021-02-14,1,0,434,429,11720.819062480201,2.8315123961942756,0.843300260138878,24,85.54805269007194,57.29136010615482,22.72431779629932,8.18102489129798,431.0,463.0,433.0,426.0,19.476481543989408,2,6,1
2021-02-15,0,1,418,402,11847.379309806682,2.434782722873975,0.7827735040946787,22,85.5665812868562,56.88857555133217,23.395531646661922,12.349738695348394,434.0,445.0,422.0,422.14285714285717,17.676996081806745,2,0,1
2021-02-16,0,1,430,423,12209.205734654633,3.184991923148939,0.60648352088009,22,85.58515548471128,56.94209446929971,22.799950175160415,6.271846601747107,418.0,419.0,429.0,423.7142857142857,17.83922910997329,2,1,1
2021-02-17,0,0,438,423,12351.231535936795,1.8766429751634333,0.8127641086383595,38,85.58061002971849,56.77337231205805,24.042065204046427,11.31379843190141,430.0,446.0,422.0,422.57142857142856,16.369251080987247,2,2,1
2021-02-18,0,0,389,383,12088.81766120931,2.2970213725907453,0.8006164830501611,33,85.60635668651763,56.84742379215862,23.139562536705924,1.1468710560322788,438.0,390.0,408.0,422.42857142857144,16.701867588757906,2,3,1
2021-02-19,0,0,426,406,12429.458374387423,2.4746602339539683,0.5590379466880343,35,85.56760801075886,57.1141789892025,24.481770486566226,5.509411260296469,389.0,417.0,433.0,423.7142857142857,16.560135725232403,2,4,1
2021-02-20,0,0,441,428,12839.612015259494,2.504386976647648,0.70234663700839,36,85.55586215849499,57.37448013325583,25.512250249974016,8.69259754290636,426.0,431.0,430.0,425.14285714285717,17.68642201830403,2,5,1
2021-02-21,1,0,454,435,13627.626198887516,2.2423101513398915,0.6731915913760782,23,85.61024211948585,56.92260973488348,23.32167525746043,2.481666664859979,441.0,434.0,400.0,428.0,20.712315177208723,2,6,1
2021-02-22,0,0,415,399,13346.752690577616,2.8209363487365953,0.7976824637738481,32,85.61249674977387,56.24886092841494,24.158271633971896,0.42795056022504596,454.0,418.0,430.0,427.57142857142856,20.982986305236548,2,0,1
2021-02-23,0,0,428,423,13407.473193865186,3.024645902884565,0.6299702505550407,27,85.61666506275523,57.75076400295836,24.996905823907696,10.68952380917625,415.0,430.0,461.0,427.2857142857143,20.958007902425386,2,1,1
2021-02-24,0,0,417,400,12886.948518067938,3.1142070227690084,0.7686226115004757,38,85.69276130009217,57.46037339919803,24.0468371612102,2.875494278934699,428.0,438.0,380.0,424.2857142857143,20.669738634973598,2,2,1
2021-02-25,0,0,445,427,13025.23580716274,2.927130727519337,0.8878862058712438,24,85.64658300861916,57.87990086240122,25.251782758572492,4.705650163278554,417.0,389.0,430.0,432.2857142857143,14.716366011059478,2,3,1
2021-02-26,0,0,399,387,12888.185732621048,2.9908122762292395,0.8451868777171849,21,85.67286521071836,56.91531607608731,25.483949249221997,9.639907868197557,445.0,426.0,409.0,428.42857142857144,19.42384396265955,2,4,1
2021-02-27,0,0,417,405,13369.047181327285,2.5707634208679937,0.8909393624001163,34,85.72777675795201,56.7475484441445,26.238363580850802,7.983816124902193,399.0,441.0,401.0,425.0,18.947295321497094,2,5,1
2021-02-28,1,0,456,440,13175.39343882264,2.9562435169975405,0.9120472077650954,21,85.71705644637757,56.671228813755036,24.33031292439832,4.160601219918847,417.0,454.0,403.0,425.2857142857143,19.465476154073084,2,6,1
2021-03-01,0,0,410,405,12753.097679330825,2.224905472807133,0.5539479469922802,30,85.74542426234378,56.954917855711734,24.043261850267026,1.7714462267708626,456.0,415.0,432.0,424.57142857142856,19.990473921822673,3,0,1
2021-03-02,0,0,364,349,12635.281744155196,2.3578702669529004,0.7804142722596668,32,85.71301761893582,55.321445371116575,24.920597533782267,0.19262252802490964,410.0,428.0,463.0,415.42857142857144,30.193029785350426,3,1,1
2021-03-03,0,0,412,400,12141.40980135091,2.243678219345962,0.7027505771707954,29,85.69035544988209,55.42112973896357,24.241460989389633,3.4097443690452556,364.0,417.0,396.0,414.7142857142857,30.208797204977195,3,2,1
2021-03-04,0,0,430,416,12329.184664977738,2.454342269627096,0.8681461614239951,22,85.70305934161166,54.731284865742836,26.19117876161328,9.89903478700775,412.0,445.0,425.0,412.57142857142856,28.16532822968197,3,3,1
2021-03-05,0,0,426,403,11812.913903413659,2.199811462734091,0.6431714397433788,24,85.72941204182432,54.92589229245979,24.228609363402416,3.1928306307103798,430.0,399.0,432.0,416.42857142857144,27.843952921338698,3,4,1
2021-03-06,0,0,418,403,11820.028298709447,3.1462560191562257,0.9129809109725782,22,85.76640294673372,54.30409477435689,28.529143261688056,12.83479633623483,426.0,417.0,456.0,416.57142857142856,27.849938018226524,3,5,1
2021-03-07,1,0,425,414,11300.575343745399,2.2379824792079352,0.7770719487311866,25,85.81820069010273,53.79080515680154,27.38930258966703,2.489709928201152,418.0,456.0,418.0,412.14285714285717,22.482797656790748,3,6,1
2021-03-08,0,0,416,401,11220.500892611239,1.9372623533553157,0.8436088388246674,32,85.8159749536704,53.62662859056558,25.951769562011908,1.9015962283586532,425.0,410.0,417.0,413.0,22.50185177565037,3,0,1
2021-03-09,0,0,398,377,11631.345431562371,2.5375440324705787,0.5816718345444243,29,85.8553641415911,52.99523090880366,27.07783693087967,0.13470666168042222,416.0,364.0,463.0,417.85714285714283,10.776959550024824,3,1,1
2021-03-10,0,0,413,408,11721.507404421322,1.879938709823247,0.6178794173607801,38,85.84406808175727,52.709910240762454,24.17085376470522,3.4257077158116642,398.0,412.0,445.0,418.0,10.692676621564297,3,2,1
2021-03-11,0,0,408,396,11505.634003180086,1.9547604328320127,0.8306093590226552,27,85.87383709503969,51.99388477963646,29.258856787794524,1.2345813349517227,413.0,430.0,419.0,414.85714285714283,9.771191865693774,3,3,1
2021-03-12,0,0,387,377,11497.833130945317,2.1071451448747447,0.5581350131545498,37,85.88068422536881,50.89398250861723,25.616057760860272,4.0866465083021986,408.0,426.0,446.0,409.2857142857143,12.957806986707409,3,4,1
2021-03-13,0,0,387,365,11502.33734895643,2.4500903498349986,0.8522448547806997,22,85.89539159630252,51.50475674007484,26.27091264792832,4.62115089976015,387.0,418.0,390.0,404.85714285714283,14.667748877822113,3,5,1
2021-03-14,1,0,443,433,11620.494935417279,2.406551305232639,0.5551611369160073,36,85.90936735614524,50.727127524380485,24.27724626165952,12.85226089472278,387.0,425.0,417.0,407.42857142857144,19.552128126772097,3,6,1
2021-03-15,0,0,397,388,11278.780344597073,2.9195686068039075,0.7931339704526712,27,85.85641209082192,50.619918991815695,27.17440536438954,4.322337348617799,443.0,416.0,431.0,404.7142857142857,19.482592963243448,3,0,1
2021-03-16,0,0,384,367,11426.922163058905,2.8352645154377587,0.6850847504857682,29,85.81931606947951,51.071653640711965,25.34735570769553,7.75068401839808,397.0,398.0,434.0,402.7142857142857,20.95005398333746,3,1,1
